Username;Game;In-game-time;Date
MemoryHunter;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 19m 48s 950ms (in-game time) (- place);19m 48s 950ms ();2021-04-27
MemoryHunter;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 24m 57s 800ms (in-game time) (- place);24m 57s 800ms ();2021-03-24
MemoryHunter;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 46m 40s 800ms (in-game time) (- place);46m 40s 800ms ();2021-01-13
MichalKaylan;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 17m 04s 150ms (in-game time) (188th place);17m 04s 150ms ();2021-05-05
MiGor;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 00s 317ms (in-game time) (35th place);14m 00s 317ms ();2021-05-14
MiGor;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 54s 800ms (in-game time) (- place);14m 54s 800ms ();2021-05-10
MiGor;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 59s 250ms (in-game time) (- place);16m 59s 250ms ();2021-04-13
MiGor;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 09s 250ms (in-game time) (- place);18m 09s 250ms ();2021-03-29
MiGor;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 33s 850ms (in-game time) (- place);18m 33s 850ms ();2021-03-22
MiGor;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 09s 200ms (in-game time) (- place);19m 09s 200ms ();2021-02-20
MiGor;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 31s 850ms (in-game time) (- place);20m 31s 850ms ();2021-02-16
MiGor;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 31s 000ms (in-game time) (- place);23m 31s 000ms ();2021-02-02
MiGor;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 41s 150ms (in-game time) (- place);23m 41s 150ms ();2021-01-21
MiGor;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 25m 56s 470ms (in-game time) (- place);25m 56s 470ms ();2020-12-29
MiGor;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 28m 03s (in-game time) (- place);28m 03s ();2020-12-26
MiGor;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 30m 58s 200ms (in-game time) (- place);30m 58s 200ms ();2020-12-23
MiGor;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 36m 01s (in-game time) (- place);36m 01s ();2020-12-16
mikeyboytv;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 26s 600ms (in-game time) (51st place);14m 26s 600ms ();2021-03-03
mikeyboytv;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 41s 650ms (in-game time) (- place);18m 41s 650ms ();2021-03-01
mikeyboytv;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 35s 300ms (in-game time) (- place);19m 35s 300ms ();2021-02-16
mikeyboytv;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 26s 600ms (in-game time) (- place);20m 26s 600ms ();2021-01-30
mikeyboytv;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 39s 800ms (in-game time) (- place);23m 39s 800ms ();2021-01-02
mikeyboytv;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 21s 600ms (in-game time) (- place);25m 21s 600ms ();2020-12-10
mikeyboytv;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 31m 10s 035ms (in-game time) (- place);31m 10s 035ms ();2020-10-23
minaxa;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 27s 950ms (in-game time) (226th place);17m 27s 950ms ();2021-04-26
minaxa;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 15s 750ms (in-game time) (- place);20m 15s 750ms ();2021-01-21
minaxa;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 28m 39s 900ms (in-game time) (- place);28m 39s 900ms ();2020-09-12
MinecrAvenger;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 14m 20s 800ms (in-game time) (49th place);14m 20s 800ms ();2021-02-06
MinecrAvenger;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 16m 12s (in-game time) (- place);16m 12s ();2021-01-15
MinecrAvenger;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 20s 483ms (in-game time) (- place);19m 20s 483ms ();2020-12-30
MinecrAvenger;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 21m 26s 167ms (in-game time) (- place);21m 26s 167ms ();2020-12-18
MinecrAvenger;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 03s 266ms (in-game time) (- place);22m 03s 266ms ();2020-11-27
MinecrAvenger;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 31s (in-game time) (- place);22m 31s ();2020-11-17
MinecrAvenger;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 47s 400ms (in-game time) (- place);22m 47s 400ms ();2020-08-30
Mishbanya;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 29s 850ms (in-game time) (416th place);19m 29s 850ms ();2021-02-12
Mishbanya;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 16s 700ms (in-game time) (- place);22m 16s 700ms ();2021-01-26
Mishbanya;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 28s 025ms (in-game time) (- place);24m 28s 025ms ();2020-11-01
mmuffe;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 13m 19s 025ms (in-game time) (16th place);13m 19s 025ms ();2021-05-02
mmuffe;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 58s 600ms (in-game time) (- place);17m 58s 600ms ();2021-04-24
mmuffe;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 03s 050ms (in-game time) (- place);23m 03s 050ms ();2021-03-03
mmuffe;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 28m 49s 085ms (in-game time) (- place);28m 49s 085ms ();2021-02-24
mmuffe;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 32m 15s (in-game time) (- place);32m 15s ();2021-02-07
MoDDyChat;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 38s 100ms (in-game time) (434th place);19m 38s 100ms ();2021-03-27
MoDDyChat;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 46s 800ms (in-game time) (- place);21m 46s 800ms ();2021-03-08
Moerino;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 18s 700ms (in-game time) (399th place);19m 18s 700ms ();2021-05-01
Moerino;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 21m 57s 350ms (in-game time) (- place);21m 57s 350ms ();2021-04-17
Moerino;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 25m 37s 350ms (in-game time) (- place);25m 37s 350ms ();2021-03-21
MoleyG;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 59s 400ms (in-game time) (118th place);15m 59s 400ms ();2021-05-15
MoleyG;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 22s 250ms (in-game time) (- place);17m 22s 250ms ();2021-02-02
MoleyG;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 34s 250ms (in-game time) (- place);18m 34s 250ms ();2021-01-15
MoleyG;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 25s (in-game time) (- place);21m 25s ();2020-12-26
MoleyG;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 19s 040ms (in-game time) (- place);22m 19s 040ms ();2020-11-18
MoleyG;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 26m 58s 060ms (in-game time) (- place);26m 58s 060ms ();2020-09-27
MoleyG;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 34m 57s (in-game time) (- place);34m 57s ();2020-09-06
MoleyG;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 36m 36s 085ms (in-game time) (- place);36m 36s 085ms ();2020-09-03
MoleyG;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 41m 17s (in-game time) (- place);41m 17s ();2020-08-25
Muhammad_Sban;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 41s 250ms (in-game time) (439th place);19m 41s 250ms ();2021-05-26
Muhammad_Sban;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 29m 56s (in-game time) (- place);29m 56s ();2020-12-28
Muhammad_Sban;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 31m 00s (in-game time) (- place);31m 00s ();2020-11-18
Muhammad_Sban;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 35m 33s (in-game time) (- place);35m 33s ();2020-10-17
MultiPorl;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 13m 53s 300ms (in-game time) (29th place);13m 53s 300ms ();2021-05-27
MultiPorl;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 50s 550ms (in-game time) (- place);14m 50s 550ms ();2021-05-25
MultiPorl;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 16m 55s 050ms (in-game time) (- place);16m 55s 050ms ();2021-02-10
MultiPorl;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 18m 31s 050ms (in-game time) (- place);18m 31s 050ms ();2021-01-19
MultiPorl;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 20m 47s 950ms (in-game time) (- place);20m 47s 950ms ();2021-01-03
MultiPorl;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 21m 42s 750ms (in-game time) (- place);21m 42s 750ms ();2020-11-23
MultiPorl;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 24m 45s 600ms (in-game time) (- place);24m 45s 600ms ();2020-10-04
MultiPorl;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 25m 18s (in-game time) (- place);25m 18s ();2020-07-31
MultiPorl;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Optifine)						 31m 02s 050ms (in-game time) (- place);31m 02s 050ms ();2020-07-18
n1kku7;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 09s (in-game time) (380th place);19m 09s ();2021-05-04
NA5AThRiLz;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 15s 750ms (in-game time) (208th place);17m 15s 750ms ();2021-06-27
NA5AThRiLz;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 23m 31s 072ms (in-game time) (- place);23m 31s 072ms ();2021-02-22
NamelyNici;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 45s 800ms (in-game time) (168th place);16m 45s 800ms ();2021-05-05
NamelyNici;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 15s 850ms (in-game time) (- place);18m 15s 850ms ();2021-04-26
NamelyNici;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 53s 750ms (in-game time) (- place);19m 53s 750ms ();2021-03-31
NamelyNici;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 18s 650ms (in-game time) (- place);20m 18s 650ms ();2021-03-09
NamelyNici;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 36s 050ms (in-game time) (- place);22m 36s 050ms ();2021-01-18
NamelyNici;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 45s 250ms (in-game time) (- place);25m 45s 250ms ();2020-12-29
NamelyNici;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 27m 35s 100ms (in-game time) (- place);27m 35s 100ms ();2020-12-23
NamelyNici;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 30m 03s 700ms (in-game time) (- place);30m 03s 700ms ();2020-12-19
NamelyNici;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 36m 06s (in-game time) (- place);36m 06s ();2020-12-17
NamelyNici;Any% Glitchless - Random Seed, 1.16+							(1.6.1, Easy, F3, Vanilla)						 40m 09s 600ms (in-game time) (- place);40m 09s 600ms ();2020-11-15
natemeister;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 54s 200ms (in-game time) (113th place);15m 54s 200ms ();2021-06-02
natemeister;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 23s 800ms (in-game time) (- place);16m 23s 800ms ();2021-06-01
natemeister;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 39s 400ms (in-game time) (- place);19m 39s 400ms ();2021-03-21
natemeister;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 46s 000ms (in-game time) (- place);25m 46s 000ms ();2021-01-19
NBALVARO;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 02s 700ms (in-game time) (373rd place);19m 02s 700ms ();2021-05-16
NBALVARO;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 25s 450ms (in-game time) (- place);23m 25s 450ms ();2021-04-03
NBALVARO;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 34m 58s 650ms (in-game time) (- place);34m 58s 650ms ();2020-12-29
NBALVARO;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 40m 19s 035ms (in-game time) (- place);40m 19s 035ms ();2020-11-28
nebrula;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 29s 700ms (in-game time) (- place);16m 29s 700ms ();2021-04-10
nebrula;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 58s 850ms (in-game time) (117th place);15m 58s 850ms ();2021-03-31
nebrula;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 28s 300ms (in-game time) (- place);18m 28s 300ms ();2021-03-18
nebrula;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 15s 100ms (in-game time) (- place);19m 15s 100ms ();2021-02-25
nebrula;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 33s 050ms (in-game time) (- place);22m 33s 050ms ();2021-02-16
nebrula;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 44s 650ms (in-game time) (- place);24m 44s 650ms ();2021-02-15
nebrula;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 47s 800ms (in-game time) (- place);25m 47s 800ms ();2021-02-04
nebrula;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 26m 53s 700ms (in-game time) (- place);26m 53s 700ms ();2021-02-03
nebrula;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 36m 04s 020ms (in-game time) (- place);36m 04s 020ms ();2021-01-15
nebrula;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 55m 01s 050ms (in-game time) (- place);55m 01s 050ms ();2021-01-10
nebulask1es;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 12s 570ms (in-game time) (391st place);19m 12s 570ms ();2021-06-13
nebulask1es;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 56s (in-game time) (- place);21m 56s ();2021-05-16
nEmerald;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 31s 550ms (in-game time) (93rd place);15m 31s 550ms ();2021-04-16
nEmerald;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 07s 900ms (in-game time) (- place);16m 07s 900ms ();2021-04-08
nEmerald;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 17m 21s 650ms (in-game time) (- place);17m 21s 650ms ();2021-02-15
nEmerald;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 17m 45s 750ms (in-game time) (- place);17m 45s 750ms ();2021-01-17
nEmerald;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 21m 53s 100ms (in-game time) (- place);21m 53s 100ms ();2021-01-10
nEmerald;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 09s 100ms (in-game time) (- place);22m 09s 100ms ();2020-12-31
nEmerald;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 24m 08s 700ms (in-game time) (- place);24m 08s 700ms ();2020-12-30
nEmerald;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 24m 40s 400ms (in-game time) (- place);24m 40s 400ms ();2020-10-24
nEmerald;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 27m 49s (in-game time) (- place);27m 49s ();2020-10-11
nerdi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 16m 37s 317ms (in-game time) (160th place);16m 37s 317ms ();2021-02-25
nerdi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 18m 39s 200ms (in-game time) (- place);18m 39s 200ms ();2020-11-22
nerdi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 23m 32s 970ms (in-game time) (- place);23m 32s 970ms ();2020-08-18
nerdi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 38m 05s 430ms (in-game time) (- place);38m 05s 430ms ();2020-08-14
nerdi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 29m 26s (in-game time) (- place);29m 26s ();2020-08-14
NEslacks;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 04s 850ms (in-game time) (189th place);17m 04s 850ms ();2021-06-08
NEslacks;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 12s 450ms (in-game time) (- place);20m 12s 450ms ();2021-03-25
NEslacks;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 06s 450ms (in-game time) (- place);24m 06s 450ms ();2020-12-17
NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 13m 59s 167ms (in-game time) (33rd place);13m 59s 167ms ();2021-04-19
NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 15m 06s 250ms (in-game time) (- place);15m 06s 250ms ();2021-03-28
NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 15m 24s 900ms (in-game time) (- place);15m 24s 900ms ();2021-03-24
NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 15m 29s (in-game time) (- place);15m 29s ();2021-01-11
NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 17m 47s 950ms (in-game time) (- place);17m 47s 950ms ();2020-11-25
NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 18m 17s 100ms (in-game time) (- place);18m 17s 100ms ();2020-11-02
NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 51s 100ms (in-game time) (- place);19m 51s 100ms ();2020-09-01
NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 21m 08s 800ms (in-game time) (- place);21m 08s 800ms ();2020-07-03
NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Optifine)						 27m 12s 850ms (in-game time) (- place);27m 12s 850ms ();2020-06-27
Nick7247;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 46s 600ms (in-game time) (256th place);17m 46s 600ms ();2021-05-05
nieuh;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 29s 650ms (in-game time) (52nd place);14m 29s 650ms ();2021-04-14
